CD8-T,Other immune,DC / Mono,CD3-T,B,NK,Kreatin-positive tumor,Tumor,CD4-T,Mesenchymal-like,Macrophages,Endothelial,Tregs,Unidentified,DC,Mono / Neu,Neutrophils,site_ID,patient_ID
30,4,18,9,14,0,90,0,89,8,6,7,0,1,0,0,2,3392,35
52,1,13,5,90,0,2,0,281,0,6,9,0,0,0,0,0,3393,35
35,0,5,2,298,0,11,0,183,2,10,8,0,0,0,0,0,3394,35
72,1,19,17,31,2,47,1,190,1,2,3,0,0,0,0,0,3395,35
17,14,24,4,113,0,19,0,91,9,3,1,0,3,2,0,0,3396,35
64,7,38,15,3,1,37,0,118,5,12,4,0,0,0,1,0,3397,35
28,23,33,6,64,0,0,0,46,13,20,0,0,4,2,0,0,3398,35
14,0,0,0,441,0,0,0,163,0,0,1,0,0,0,0,0,3399,35
81,2,22,15,4,3,58,0,133,2,5,6,0,0,0,0,1,3400,35
20,12,12,6,0,0,3,0,11,45,37,9,0,2,2,0,1,3401,36
11,8,4,3,0,0,20,1,1,72,10,7,0,3,0,1,6,3402,36
22,15,10,9,0,1,42,1,12,75,31,5,0,1,0,1,4,3403,36
49,8,13,9,3,1,33,0,37,21,29,12,0,1,0,0,5,3404,36
15,16,4,6,0,1,22,5,7,33,30,7,0,6,0,1,2,3405,36
19,6,7,6,0,0,11,1,3,72,27,1,0,5,0,1,7,3406,36
12,7,2,1,0,0,13,2,1,76,18,3,0,4,0,1,8,3407,36
22,9,5,7,0,0,23,1,21,34,28,9,0,5,0,1,4,3408,36
14,11,4,4,0,0,8,0,0,46,8,1,0,4,0,0,1,3409,36
6,7,2,3,0,1,38,2,2,43,27,3,0,9,0,1,4,3410,36
19,14,5,3,0,0,4,1,2,65,16,3,0,2,0,0,5,3411,36
27,10,4,2,0,2,8,3,4,69,14,3,0,0,0,0,6,3412,36
17,17,6,5,0,0,5,0,0,54,12,0,0,4,0,0,1,3413,36
28,13,10,9,0,0,0,1,10,52,28,3,0,4,0,0,2,3414,36
25,9,8,5,0,0,12,2,14,34,62,9,0,5,0,1,4,3415,36
16,4,3,7,0,0,17,2,8,59,30,2,0,1,0,0,4,3416,36
13,6,6,6,0,0,15,1,4,61,23,1,0,4,0,1,4,3417,36
19,10,4,1,0,0,3,1,3,72,31,3,0,2,0,0,9,3418,36
22,14,2,3,0,2,13,3,4,55,12,1,0,4,0,0,5,3419,36
61,12,17,13,3,1,34,0,43,22,23,13,0,0,0,0,8,3420,36
23,14,8,9,0,0,49,2,1,38,10,1,0,1,0,0,4,3421,36
24,13,5,3,0,0,20,3,6,75,21,0,0,1,0,1,7,3422,36
13,3,2,5,0,0,14,1,6,58,27,2,0,1,0,0,6,3423,36
40,23,15,11,2,3,22,0,29,31,24,11,0,3,2,0,7,3424,36
21,17,10,7,0,0,0,1,10,64,26,4,0,1,0,0,2,3425,36
13,14,6,5,0,0,51,0,1,44,8,1,0,1,1,0,3,3426,36
17,16,4,5,0,0,22,0,2,47,15,2,0,2,0,0,6,3427,36
14,7,6,2,0,0,11,1,1,67,13,8,0,1,0,1,3,3428,36
30,11,6,4,0,0,7,1,3,56,21,4,0,5,0,0,8,3429,36
18,13,6,5,0,0,29,1,8,75,19,0,0,1,0,1,7,3430,36
14,14,5,6,0,0,47,0,2,46,9,1,0,0,0,0,5,3431,36
12,11,5,2,0,0,8,0,0,48,11,5,0,4,0,0,0,3432,36
20,9,9,4,0,0,36,2,6,67,48,2,0,1,0,0,5,3433,36
15,16,4,3,0,0,4,1,2,68,18,4,0,1,0,0,2,3434,36
22,12,8,6,0,0,38,1,9,78,17,0,0,1,0,0,4,3435,36
18,14,5,4,0,0,20,1,2,52,14,1,0,3,0,0,7,3436,36
53,21,15,12,2,3,38,0,40,18,23,15,0,2,2,0,11,3437,36
10,7,0,3,0,2,26,2,4,57,40,2,0,8,0,0,10,3438,36
11,9,0,7,0,0,9,2,1,51,9,0,0,0,0,0,2,3439,36
31,6,8,4,0,0,12,1,7,66,21,6,0,4,2,1,4,3440,36
24,10,3,3,0,2,15,3,3,54,11,0,0,1,0,0,2,3441,36
30,6,9,5,0,0,15,1,6,68,21,2,0,5,0,0,3,3442,36
14,8,2,5,0,0,20,1,2,52,20,2,0,3,0,0,8,3443,36
21,7,5,3,0,0,16,1,2,57,21,2,0,4,0,0,8,3444,36
32,10,5,4,0,0,21,3,8,65,24,0,0,1,0,0,9,3445,36
10,20,10,6,0,0,3,0,5,58,30,7,0,1,0,0,0,3446,36
14,5,2,6,0,0,12,1,2,59,22,2,0,2,0,0,4,3447,36
17,16,5,5,0,0,4,1,2,62,19,4,0,2,0,0,3,3448,36
25,16,11,6,0,0,1,0,11,52,33,8,0,2,2,0,1,3449,36
17,17,4,7,0,0,0,0,3,65,22,4,0,3,0,0,1,3450,36
26,12,5,2,0,0,19,3,3,61,35,0,0,1,0,0,12,3451,36
16,4,1,3,0,0,25,2,9,39,32,1,0,0,0,0,0,3452,36
20,2,7,4,0,0,9,1,3,66,31,1,0,4,0,0,4,3453,36
20,7,5,4,0,0,11,1,1,72,15,9,0,2,2,1,2,3454,36
30,8,11,7,0,0,1,1,11,57,35,4,0,3,2,0,3,3455,36
14,3,1,6,0,0,18,2,8,56,30,2,0,1,0,0,4,3456,36
21,9,4,7,1,0,26,1,19,39,24,3,0,3,0,1,6,3457,36
8,13,8,3,0,0,5,0,3,48,26,5,0,5,0,0,0,3458,36
22,6,8,4,0,0,11,1,2,72,15,9,0,3,2,1,3,3459,36
17,7,3,0,0,0,11,0,1,69,14,7,0,1,0,1,2,3460,36
12,17,10,3,0,0,8,2,2,57,17,5,0,4,0,0,0,3461,36
28,8,9,6,0,0,5,0,10,49,34,11,0,3,2,0,2,3462,36
9,8,6,4,0,0,12,0,2,64,18,1,0,6,0,1,5,3463,36
28,6,8,5,0,0,12,1,7,67,20,8,0,5,2,1,4,3464,36
57,10,13,12,3,1,34,0,40,20,27,12,0,1,0,0,8,3465,36
22,7,5,3,0,0,13,2,2,57,18,2,0,4,0,0,9,3466,36
21,4,3,2,0,2,12,0,1,60,18,9,0,1,2,1,1,3467,36
48,23,18,15,2,1,23,0,42,22,26,14,0,3,1,0,6,3468,36
22,8,2,6,0,0,16,2,0,53,8,0,0,0,0,0,1,3469,36
24,12,11,5,0,1,32,1,11,63,42,9,0,4,0,1,4,3470,36
25,16,3,2,0,2,12,3,5,52,8,1,0,4,0,0,4,3471,36
25,14,2,3,0,2,13,3,4,52,11,1,0,3,0,0,5,3472,36
22,9,6,7,0,0,24,1,19,37,23,9,0,5,0,1,3,3473,36
26,9,3,2,0,2,10,2,3,66,10,4,0,0,0,0,5,3474,36
6,6,1,4,0,2,66,2,5,30,26,8,0,9,0,1,3,3475,36
15,11,2,6,0,0,17,2,1,60,13,1,0,1,0,0,6,3476,36
13,20,9,3,0,0,7,2,3,55,19,5,0,5,0,0,0,3477,36
9,11,6,2,0,0,9,0,1,48,17,5,0,3,0,0,0,3478,36
22,7,6,6,0,0,4,2,14,31,60,9,0,6,0,0,4,3479,36
20,15,6,1,0,0,8,0,0,41,7,0,0,3,0,0,3,3480,36
23,12,3,3,0,0,7,3,7,55,11,0,0,4,0,0,5,3481,36
40,10,11,12,2,1,64,0,38,23,26,15,0,1,1,0,12,3482,36
21,12,8,5,0,0,18,2,7,51,62,1,0,4,0,0,12,3483,36
21,11,5,9,0,0,9,5,13,35,53,2,0,5,0,0,5,3484,36
22,8,6,6,0,0,5,2,13,30,61,9,0,6,0,0,4,3485,36
22,13,3,3,0,0,9,3,7,59,12,0,0,4,0,1,5,3486,36
10,11,5,2,0,0,8,0,1,49,15,5,0,3,0,0,0,3487,36
9,7,8,5,0,0,12,1,1,72,19,0,0,5,0,1,4,3488,36
26,13,8,5,0,0,23,2,7,81,20,0,0,1,0,0,8,3489,36
26,12,4,3,0,2,13,3,4,56,10,0,0,2,0,0,4,3490,36
14,11,10,5,0,0,3,0,4,43,35,7,0,2,2,0,0,3491,36
24,14,10,5,0,0,45,1,10,75,27,0,0,0,0,0,4,3492,36
6,5,1,5,0,2,65,2,6,31,27,8,0,9,0,1,3,3493,36
24,9,3,1,0,2,4,1,2,80,10,5,0,0,0,1,3,3494,36
42,9,11,4,2,2,24,1,29,27,35,1,0,0,0,0,1,3495,36
16,7,4,3,0,0,12,1,1,74,14,8,0,2,0,1,3,3496,36
19,8,3,4,0,0,16,1,5,60,49,1,0,3,0,0,12,3497,36
7,8,1,3,0,2,103,0,2,28,20,9,0,7,0,1,5,3498,36
13,16,3,4,0,0,10,2,0,45,14,0,0,4,0,0,0,3499,36
12,15,2,7,0,1,32,4,6,40,19,8,0,7,0,1,2,3500,36
71,12,13,12,6,0,97,0,38,2,30,1,1,0,0,1,0,3501,37
36,125,20,22,25,0,30,0,9,9,41,10,0,8,0,2,3,3502,37
87,13,16,13,7,0,97,0,45,2,31,1,1,0,0,1,0,3503,37
37,95,27,15,9,0,27,0,2,11,115,10,1,11,0,6,1,3504,37
21,124,6,32,16,0,2,0,3,23,72,13,0,17,0,4,5,3505,37
20,20,6,13,5,0,119,0,4,1,36,4,0,0,0,1,0,3506,37
131,19,46,28,8,0,30,0,123,3,32,3,3,0,0,1,0,3507,37
39,80,14,25,2,0,39,0,9,10,64,15,1,14,0,8,4,3508,37
22,128,7,23,29,0,1,0,2,24,53,13,0,14,0,5,7,3509,37
35,37,16,18,7,0,59,0,11,29,35,12,1,2,0,3,1,3510,37
22,24,5,13,1,1,109,0,10,2,26,1,0,0,0,1,0,3511,37
22,91,10,27,10,0,2,0,10,37,89,10,0,12,0,2,3,3512,37
35,17,6,23,2,0,107,0,19,2,17,0,0,0,0,1,0,3513,37
26,78,13,25,8,0,2,0,26,35,58,13,0,9,0,1,0,3514,37
30,132,9,15,13,0,12,0,8,19,49,17,0,23,0,9,3,3515,37
45,105,25,20,10,0,2,0,7,15,119,11,1,13,0,5,1,3516,37
27,53,14,5,5,0,123,0,0,0,69,4,0,8,0,3,0,3517,37
34,82,16,30,4,0,32,0,9,25,45,14,1,16,0,8,2,3518,37
60,121,15,28,8,2,33,0,12,3,84,6,0,9,0,8,2,3519,37
66,47,42,23,13,0,3,0,86,26,46,12,2,3,0,0,0,3520,37
40,19,6,15,2,0,111,0,7,2,37,2,0,0,0,0,0,3521,37
177,10,41,41,14,4,30,0,121,2,32,9,1,0,0,0,0,3522,37
61,48,39,17,11,0,4,0,62,31,48,13,2,3,0,0,0,3523,37
28,103,22,17,9,0,30,0,1,7,102,14,1,11,0,4,5,3524,37
81,9,15,16,7,0,89,0,49,2,30,1,1,0,0,1,0,3525,37
83,43,26,28,5,0,89,0,16,1,58,0,0,0,0,6,0,3526,37
14,14,4,9,1,0,107,0,6,2,20,1,0,0,0,1,0,3527,37
48,27,15,14,5,1,126,0,10,2,36,1,0,0,0,1,0,3528,37
195,9,29,37,15,6,41,0,102,0,33,7,0,0,0,0,0,3529,37
15,13,5,12,4,0,129,0,4,0,31,3,0,0,0,1,0,3530,37
35,22,20,18,4,0,110,0,8,1,25,2,1,0,0,2,4,3531,37
15,13,1,3,1,0,140,0,5,0,17,1,0,0,0,0,0,3532,37
67,100,25,53,18,3,4,0,33,12,73,12,0,7,0,5,2,3533,37
24,135,15,14,21,0,5,0,2,15,72,9,0,17,0,5,7,3534,37
32,140,9,18,20,0,7,0,7,14,50,15,0,26,0,10,3,3535,37
77,42,46,31,12,0,3,0,93,22,49,13,2,3,0,1,0,3536,37
13,16,3,9,1,0,104,0,5,1,21,1,0,0,0,1,0,3537,37
49,26,5,16,3,0,93,0,7,4,40,4,0,0,0,0,0,3538,37
26,135,6,18,14,0,0,0,3,19,46,14,0,40,0,8,3,3539,37
62,48,13,27,13,1,89,0,13,2,38,2,0,0,0,2,2,3540,37
54,38,14,27,9,1,108,0,8,2,30,1,0,0,0,1,0,3541,37
144,40,28,36,11,0,53,1,34,0,43,1,1,0,0,4,1,3542,37
115,10,24,22,9,1,75,0,79,2,32,1,1,0,0,1,0,3543,37
43,20,14,19,2,0,101,0,24,2,17,2,0,0,0,1,2,3544,37
30,20,3,10,3,0,107,0,7,4,26,4,0,0,0,0,0,3545,37
21,98,6,27,13,0,1,0,13,34,69,9,0,16,0,1,0,3546,37
34,38,14,17,6,0,51,0,10,31,39,16,1,3,0,6,2,3547,37
39,85,19,17,10,0,25,0,10,38,34,16,0,4,0,3,0,3548,37
36,16,6,10,1,0,113,0,9,1,30,1,0,0,0,1,0,3549,37
33,85,16,23,9,0,16,0,5,36,45,23,0,8,0,4,1,3550,37
191,46,30,61,15,7,12,1,82,1,48,7,2,0,0,4,2,3551,37
25,31,13,11,2,0,113,0,10,2,25,0,1,0,0,4,3,3552,37
33,131,4,28,45,0,3,0,4,18,45,4,0,18,0,2,0,3553,37
23,120,8,17,26,0,4,0,1,22,63,17,0,16,0,6,7,3554,37
48,35,14,22,5,0,126,0,7,2,69,2,0,0,0,6,0,3555,37
9,8,3,4,0,0,129,0,3,1,12,1,0,0,0,0,0,3556,37
156,14,50,45,16,1,14,0,136,3,37,8,1,0,0,0,0,3557,37
27,99,23,16,9,0,31,0,0,8,101,14,1,11,0,4,5,3558,37
32,128,3,24,41,0,4,0,3,18,40,9,0,16,0,4,4,3559,37
71,61,16,33,4,2,91,1,16,2,76,0,3,0,0,1,1,3560,37
57,56,29,17,7,0,14,0,38,31,45,14,2,2,0,2,1,3561,37
31,96,12,22,8,0,4,0,14,30,54,17,0,11,0,1,0,3562,37
31,106,18,17,10,0,20,0,0,12,90,15,0,12,0,4,4,3563,37
81,25,19,22,9,1,104,0,17,2,41,1,0,0,0,1,0,3564,37
155,55,31,61,12,8,9,1,86,2,52,11,1,2,0,2,2,3565,37
139,11,29,22,9,1,61,0,102,2,42,1,1,0,0,1,0,3566,37
110,34,24,27,7,0,77,0,26,0,52,0,0,0,0,6,1,3567,37
140,23,28,33,11,0,58,0,32,0,35,1,0,0,0,4,1,3568,37
140,13,30,15,11,1,66,0,69,2,42,1,1,0,0,0,0,3569,37
112,45,23,28,16,1,71,0,24,1,28,5,0,0,0,1,1,3570,37
18,92,7,26,10,0,1,0,10,35,71,12,0,15,0,1,2,3571,37
23,132,6,17,38,0,2,0,3,21,56,14,0,18,0,5,8,3572,37
117,35,26,31,8,0,67,0,28,0,50,1,0,0,0,7,1,3573,37
26,100,13,23,11,0,3,0,7,33,110,13,1,16,0,3,3,3574,37
34,19,13,11,10,0,146,0,3,2,60,3,0,4,0,3,0,3575,37
37,90,12,31,3,0,23,0,8,20,54,16,1,21,0,9,2,3576,37
32,43,15,20,6,0,46,0,11,31,45,12,1,5,0,7,2,3577,37
33,38,10,26,6,1,97,0,3,2,45,3,0,0,0,2,2,3578,37
46,51,21,20,9,0,132,0,1,2,64,1,1,0,0,1,1,3579,37
35,101,10,20,9,0,24,0,7,33,42,17,0,10,0,5,3,3580,37
151,14,43,49,18,7,13,0,127,2,35,12,0,0,0,1,2,3581,37
34,97,8,27,5,0,7,0,9,32,56,19,0,23,0,7,3,3582,37
38,112,19,19,14,0,30,0,7,27,45,18,0,7,0,4,3,3583,37
61,9,11,20,1,0,102,0,39,2,28,1,1,0,0,1,0,3584,37
24,127,2,32,32,0,2,0,3,20,49,12,0,18,0,3,4,3585,37
27,28,10,13,2,1,109,0,9,2,24,0,1,0,0,4,3,3586,37
102,89,26,53,11,8,19,1,50,2,66,9,2,4,0,3,2,3587,37
39,47,11,31,7,1,85,0,5,2,58,4,0,0,0,2,2,3588,37
94,38,23,27,5,0,81,0,22,0,57,0,0,0,0,6,1,3589,37
109,14,24,22,10,0,71,0,82,2,34,1,1,0,0,1,0,3590,37
134,18,49,32,9,0,29,0,126,3,31,4,3,0,0,0,0,3591,37
14,18,3,10,1,0,108,0,8,2,20,1,0,0,0,0,0,3592,37
24,6,6,11,2,0,122,0,4,1,37,3,0,0,0,1,0,3593,37
101,49,18,28,16,1,81,0,21,2,23,5,0,0,0,1,1,3594,37
35,136,5,31,46,0,3,0,3,19,39,1,0,16,0,1,0,3595,37
24,5,4,11,2,0,122,0,4,0,42,3,0,0,0,1,0,3596,37
22,10,3,6,1,0,128,0,4,2,13,2,0,0,0,0,0,3597,37
29,117,6,18,5,0,0,0,2,24,48,18,0,37,0,11,3,3598,37
13,7,2,5,1,0,138,0,3,1,14,0,0,0,0,0,0,3599,37
24,13,4,9,1,0,106,0,15,1,23,1,0,0,0,1,0,3600,37
1,0,0,0,0,0,268,0,0,1,7,0,0,0,0,0,2,3601,38
0,1,6,0,0,0,121,0,2,6,46,5,0,0,0,5,0,3602,38
1,0,4,0,0,0,133,0,1,8,28,0,0,0,0,6,0,3603,38
0,0,7,0,0,0,221,0,0,1,31,3,0,0,0,6,1,3604,38
1,0,4,0,0,0,144,0,0,10,25,0,0,0,0,3,0,3605,38
0,2,6,0,0,0,109,0,2,4,51,4,0,0,0,6,0,3606,38
0,2,1,0,0,0,207,0,1,6,31,1,0,0,0,3,0,3607,38
0,3,3,1,0,0,141,0,4,7,28,0,0,1,0,1,0,3608,38
0,2,6,2,0,0,121,0,7,18,39,0,0,2,0,1,0,3609,38
0,2,4,0,0,0,167,0,1,5,16,0,0,0,0,3,0,3610,38
1,3,6,1,0,0,113,0,8,3,77,1,1,0,0,6,0,3611,38
0,0,7,0,0,0,194,0,0,2,32,4,0,0,0,7,1,3612,38
1,2,0,0,0,0,222,0,0,2,19,0,0,1,0,2,2,3613,38
0,3,7,1,0,0,113,0,6,18,36,0,0,1,0,1,0,3614,38
0,2,2,0,0,0,177,0,1,3,15,0,0,2,0,4,0,3615,38
1,2,7,0,0,0,119,0,3,3,74,5,0,0,0,9,0,3616,38
5,0,12,3,0,0,150,0,2,3,55,3,0,0,0,3,0,3617,38
0,2,3,0,0,0,146,0,1,12,29,0,0,1,0,0,0,3618,38
0,1,3,0,0,0,161,0,0,3,33,0,0,0,0,4,1,3619,38
1,0,0,0,0,0,269,0,0,1,5,0,0,0,0,1,2,3620,38
1,0,3,0,0,0,176,0,1,3,19,0,0,0,0,5,0,3621,38
0,1,2,0,0,0,174,0,1,8,36,1,0,0,0,3,0,3622,38
0,4,4,0,0,0,144,0,0,10,33,0,0,0,0,5,1,3623,38
0,3,5,1,0,0,120,0,4,8,42,3,0,0,0,6,0,3624,38
1,3,6,1,0,0,115,0,2,6,56,3,0,0,0,8,0,3625,38
0,3,5,2,0,0,118,0,7,15,41,1,0,1,0,3,0,3626,38
0,1,6,0,0,0,119,0,1,6,46,5,0,0,0,5,0,3627,38
1,0,0,0,0,0,269,0,0,1,12,0,0,0,0,2,2,3628,38
1,0,2,0,0,0,155,0,1,5,21,0,0,1,0,4,0,3629,38
0,1,1,0,0,0,190,0,0,10,26,0,0,1,0,1,0,3630,38
1,0,0,0,0,0,240,0,0,1,4,0,0,0,0,1,1,3631,38
1,2,1,0,0,0,183,0,1,3,13,0,0,1,0,2,1,3632,38
0,2,1,0,0,0,201,0,1,3,8,0,0,2,0,4,0,3633,38
0,2,2,0,0,0,202,0,1,2,16,0,0,2,0,4,0,3634,38
0,3,4,0,0,0,155,0,1,8,23,0,0,1,0,2,0,3635,38
1,1,5,0,0,0,119,0,2,3,52,5,0,0,0,5,0,3636,38
0,1,5,1,0,0,145,0,3,10,31,0,0,1,0,2,0,3637,38
1,0,4,0,0,0,142,0,1,8,25,0,0,1,0,4,0,3638,38
0,2,6,1,0,0,125,0,3,9,33,0,0,0,0,2,1,3639,38
1,2,0,0,0,0,233,0,0,2,20,0,0,0,0,2,2,3640,38
1,0,4,0,0,0,132,0,1,8,32,0,0,0,0,6,0,3641,38
0,0,8,1,0,0,188,0,1,2,39,3,0,0,0,7,1,3642,38
1,3,9,2,0,0,145,0,1,2,39,0,0,1,0,5,0,3643,38
6,1,3,5,0,0,181,0,3,1,31,2,0,0,0,9,2,3644,38
0,2,4,0,0,0,112,0,2,3,58,6,0,0,0,6,0,3645,38
1,0,1,0,0,0,139,0,2,2,59,1,0,1,0,5,0,3646,38
2,0,9,1,0,0,142,0,2,2,55,2,0,0,0,7,0,3647,38
0,0,0,0,0,0,248,0,0,2,12,0,0,0,0,1,1,3648,38
2,1,6,0,0,0,168,0,2,1,46,3,0,0,0,8,0,3649,38
0,1,8,1,0,0,124,0,5,6,45,1,0,1,0,5,0,3650,38
1,0,0,0,0,0,272,0,0,1,9,0,0,0,0,1,2,3651,38
0,1,1,0,0,0,195,0,0,8,24,0,0,1,0,1,0,3652,38
0,2,5,2,0,0,158,0,6,1,55,2,1,0,0,4,0,3653,38
0,1,2,0,0,0,145,0,1,10,43,1,0,1,0,3,0,3654,38
2,0,6,1,0,0,175,0,2,2,49,4,0,0,0,7,0,3655,38
0,2,6,0,0,0,105,0,1,6,53,4,0,0,0,7,0,3656,38
1,2,7,1,0,0,107,0,3,1,77,2,0,0,0,10,0,3657,38
0,3,5,1,0,0,141,0,4,5,27,0,0,1,0,2,1,3658,38
0,1,2,1,0,0,267,0,1,1,15,0,0,0,0,4,1,3659,38
0,1,2,0,0,0,131,0,1,9,46,1,0,1,0,7,0,3660,38
0,0,1,0,0,0,200,0,1,2,35,1,0,0,0,4,0,3661,38
1,3,10,2,0,0,122,0,2,1,70,2,0,0,0,7,0,3662,38
0,2,5,0,0,0,133,0,4,11,28,0,0,0,0,1,0,3663,38
11,4,6,1,0,0,156,0,4,1,50,2,0,0,0,10,0,3664,38
1,1,8,1,0,0,197,0,2,4,35,4,0,0,0,6,1,3665,38
0,1,1,0,0,0,201,0,0,6,19,0,0,1,0,1,0,3666,38
1,0,5,0,0,0,135,0,0,10,28,0,0,1,0,3,0,3667,38
0,2,5,0,0,0,155,0,0,7,19,0,0,0,0,2,0,3668,38
1,0,2,0,0,0,245,0,0,1,18,0,0,0,0,5,1,3669,38
1,1,0,0,0,0,227,0,0,2,8,0,0,0,0,3,2,3670,38
2,4,6,1,0,0,131,0,2,3,53,2,0,0,0,7,0,3671,38
0,1,2,0,0,0,143,0,1,11,28,0,0,2,0,1,0,3672,38
2,1,2,3,0,0,122,0,3,3,55,4,0,0,0,4,0,3673,38
1,1,3,0,0,0,113,0,0,11,29,0,0,1,0,1,0,3674,38
0,2,9,1,0,0,140,0,3,10,46,0,0,1,0,5,0,3675,38
1,3,7,1,0,0,151,0,3,6,45,0,0,1,0,5,0,3676,38
0,2,4,0,0,0,131,0,1,11,23,0,0,2,0,2,0,3677,38
0,1,3,1,0,0,255,0,1,1,15,0,0,0,0,5,1,3678,38
0,1,4,0,0,0,125,0,1,11,27,0,0,2,0,2,0,3679,38
0,3,1,1,0,0,115,0,2,13,40,0,0,1,0,4,0,3680,38
8,2,7,3,0,0,163,0,4,2,46,2,0,0,0,10,0,3681,38
0,1,1,0,0,0,228,0,0,3,29,1,0,0,0,2,0,3682,38
0,2,4,0,0,0,160,0,1,5,18,0,0,0,0,3,0,3683,38
0,4,9,2,0,0,167,0,1,0,19,0,0,1,0,3,0,3684,38
0,3,5,1,0,0,122,0,3,7,32,0,0,1,0,2,1,3685,38
1,1,4,0,0,0,118,0,2,3,58,5,0,0,0,4,0,3686,38
0,2,1,0,0,0,176,0,0,9,26,0,0,0,0,1,0,3687,38
0,1,4,1,0,0,229,0,1,1,29,1,0,0,0,6,1,3688,38
1,2,0,0,0,0,232,0,0,2,7,0,0,1,0,1,2,3689,38
0,1,0,0,0,0,238,0,0,1,21,1,0,0,0,3,0,3690,38
0,1,1,1,0,0,279,0,0,1,12,0,0,0,0,4,1,3691,38
0,2,4,1,0,0,128,0,6,3,64,2,1,0,0,3,0,3692,38
0,3,1,2,0,0,124,0,1,12,36,0,0,1,0,3,0,3693,38
1,1,7,0,0,0,151,0,2,6,35,0,0,0,0,4,0,3694,38
6,3,11,1,0,0,129,1,3,4,52,5,0,1,0,7,1,3695,38
0,2,3,2,0,0,121,0,7,14,39,0,0,1,0,3,0,3696,38
6,1,4,4,0,0,184,0,4,1,34,2,0,0,0,8,1,3697,38
0,1,6,1,0,0,119,0,7,2,70,3,0,0,0,3,0,3698,38
1,4,8,2,0,0,124,0,8,1,71,3,1,0,0,8,0,3699,38
0,1,1,0,0,0,183,0,0,10,28,0,0,1,0,1,0,3700,38
32,4,9,2,1,0,89,0,6,0,31,0,0,1,0,0,1,3701,39
0,0,2,2,1,1,23,0,2,0,138,0,0,0,0,0,46,3702,39
1,0,1,1,0,0,5,0,0,0,60,0,0,0,0,0,24,3703,39
31,0,1,4,1,0,107,1,4,0,26,0,0,0,0,0,8,3704,39
1,0,1,1,0,0,5,0,1,0,152,0,0,0,0,0,49,3705,39
9,8,2,6,7,0,47,0,4,0,20,4,0,0,0,4,0,3706,39
16,2,0,4,1,5,95,0,3,0,56,0,0,1,0,1,10,3707,39
1,0,2,7,1,2,4,0,2,0,173,0,0,1,0,0,47,3708,39
41,19,8,6,3,0,98,2,4,0,30,1,0,0,0,1,2,3709,39
73,10,3,11,5,0,112,2,4,0,15,0,0,0,0,5,1,3710,39
20,0,0,4,0,0,102,1,0,0,3,0,0,0,0,0,1,3711,39
30,6,2,1,0,0,116,5,8,0,28,0,0,0,0,2,1,3712,39
18,0,0,0,1,0,97,0,3,0,47,0,0,0,0,0,9,3713,39
43,41,5,5,1,0,103,6,1,0,17,1,0,0,0,12,0,3714,39
39,24,7,4,1,0,99,2,4,0,23,1,0,0,0,1,2,3715,39
8,1,0,1,0,5,67,0,3,0,118,0,0,0,0,0,27,3716,39
8,23,2,10,7,0,52,0,8,0,27,4,0,0,0,2,0,3717,39
16,2,0,5,1,2,102,1,3,0,38,0,0,1,0,3,5,3718,39
38,103,3,18,5,1,79,6,17,0,55,3,0,0,0,4,0,3719,39
73,9,3,8,5,0,109,2,4,0,16,0,0,0,0,3,1,3720,39
9,28,0,10,6,0,57,0,8,0,27,4,0,0,0,1,0,3721,39
47,16,5,6,5,0,95,9,11,0,29,1,0,0,2,6,1,3722,39
36,9,10,8,2,0,111,7,1,0,12,2,0,0,0,7,0,3723,39
26,6,6,7,2,0,109,5,0,0,14,1,0,0,0,7,0,3724,39
31,6,8,3,1,0,74,0,8,0,33,1,0,1,0,1,1,3725,39
20,0,0,4,0,0,102,1,0,0,3,0,0,0,0,0,1,3726,39
39,28,5,6,1,0,83,4,8,1,37,2,0,0,2,3,1,3727,39
22,1,6,1,1,0,61,0,5,0,22,1,0,1,0,3,0,3728,39
12,13,0,9,6,0,47,0,8,0,21,4,0,0,0,1,0,3729,39
50,16,3,5,4,0,93,8,10,0,28,1,0,0,2,6,0,3730,39
73,49,10,14,6,0,82,2,9,1,45,3,0,0,2,10,1,3731,39
8,1,2,7,1,2,42,0,4,0,122,0,0,1,0,0,28,3732,39
21,1,5,2,1,0,59,0,5,0,21,1,0,1,0,3,0,3733,39
26,0,0,2,1,0,76,0,3,0,18,1,0,0,0,0,2,3734,39
53,90,13,26,3,0,46,7,14,1,76,3,0,0,2,15,0,3735,39
42,111,2,20,1,1,78,7,16,0,53,1,0,0,0,5,0,3736,39
66,74,10,19,8,0,64,5,14,0,59,3,0,0,2,15,4,3737,39
1,0,1,1,0,0,6,0,2,0,77,0,0,0,0,0,30,3738,39
57,63,8,22,11,0,60,4,12,0,60,5,0,0,2,12,4,3739,39
47,22,13,7,3,0,84,3,4,0,32,1,0,0,0,1,0,3740,39
38,26,5,5,1,0,86,4,7,1,36,2,0,0,2,2,1,3741,39
47,3,0,5,2,0,110,0,1,0,16,0,0,0,0,1,4,3742,39
47,68,6,13,0,1,62,4,12,0,66,1,0,0,2,6,0,3743,39
4,11,0,9,6,0,24,0,8,0,20,4,0,0,0,1,0,3744,39
35,8,9,4,1,0,71,0,8,0,31,1,0,1,0,1,1,3745,39
2,1,1,0,0,4,60,0,2,0,125,0,0,0,0,0,34,3746,39
43,67,5,17,0,1,69,4,15,0,61,2,0,0,2,6,0,3747,39
